298	امشب تلخ مینویسم زیراکه حکایتی واقعی وتلخ اتفاق افتاده که #سیستان_بلوچستان_آب_ندارد ومادری تاب وتوان دیدن تشنگی فرز… https://t.co/joHILUjmdc
299	امشب روایتی تلخ ازواقعیتی دلخراش مینویسم ازاین همه رذالت وبی کفایتی حکومت جمهوری اسلامی که دراین عصرتکنولوژی وقرن 2… https://t.co/IpsEhfegSS
300	سخت است دیدن تشنگی فرزندان برای مادری که تمام شرافتش رابه بهای سنگین آب به مردی میفروشد #سیستان_بلوچستان_آب_ندارد
301	مادری برای تهیه آب برای فرزندان تن فروشی میکنه ودرآخرخودکشی میکنه زنی که برخلاف میلش تن به این کار داد تافرزندان تش… https://t.co/C81PzLJjX9
302	@ARMIN81916857 @Rozhan_Quf همین کارا رو میکنید دریاچه هامون خشک شدن دیگه😐😐😐
303	@cashmastervahab این بنده خدا به دریاچه هامون وصل بود زد به سقف😂😂
304	"اگر غیرت دینی وانسانی وشرف درمدعیان وجود دارد باید از این خبر وغصه ی آن دق کنند وبمیرند!؟؟؟
#آب آشامیدنی
#سیستان وب… https://t.co/7QzALMhmow"
305	"@hesamoldin1 تشنگی حق مادری برای که برای خرید آب برای فرزندانش تن به فحشاء و بعد خودکشی می‌دهد، نیست.
#بحران_آب #سیستان_بلوچستان"
306	استان سیستان و بلوچستان استان بدبختی هست. فقر وحشتناک فرهنگی و مالی  همراه با خشکسالی و  مواد مخدر و قاچاق و... در… https://t.co/N8rs0lHI17
307	@bendmn16 @qob_boq ۱برای خاندان پهلوی،خاک وآب مهم نبود(ماجرای بخشیدن کوههای آرارات به ترکیه در زمان رضاه شاه که امر… https://t.co/SPEkvA2b3R
308	@ARASh_______ از کسانی که هزار و خورده ای یال برای تشنگی و بی کسی حسین سینه زنی می‌کنند و قمه زنی می‌کنند اما برای… https://t.co/lswOKA3nb5
309	"RT @Azadlavasani: و هیچ کسی برای ااون زن سیستان بلوچستانی که بخاطر تشنگی بچش همخوابگی کرد تظاهرات نکرد
#نجف_آباد"
310	RT @lobaat71: آقا این خیلی ناراحت‌کننده‌اس ها. این آبی که ما شیرو همینجوری وا میکنیم میذاریم بره،دو ساعت حموم میکنیم، همین آب، طرف تو سیستا…
311	"RT @Azadlavasani: و هیچ کسی برای ااون زن سیستان بلوچستانی که بخاطر تشنگی بچش همخوابگی کرد تظاهرات نکرد
#نجف_آباد"
312	"RT @Azadlavasani: و هیچ کسی برای ااون زن سیستان بلوچستانی که بخاطر تشنگی بچش همخوابگی کرد تظاهرات نکرد
#نجف_آباد"
313	"RT @Azadlavasani: و هیچ کسی برای ااون زن سیستان بلوچستانی که بخاطر تشنگی بچش همخوابگی کرد تظاهرات نکرد
#نجف_آباد"
314	"RT @Azadlavasani: و هیچ کسی برای ااون زن سیستان بلوچستانی که بخاطر تشنگی بچش همخوابگی کرد تظاهرات نکرد
#نجف_آباد"
315	RT @lobaat71: آقا این خیلی ناراحت‌کننده‌اس ها. این آبی که ما شیرو همینجوری وا میکنیم میذاریم بره،دو ساعت حموم میکنیم، همین آب، طرف تو سیستا…
316	"و هیچ کسی برای ااون زن سیستان بلوچستانی که بخاطر تشنگی بچش همخوابگی کرد تظاهرات نکرد
#نجف_آباد"
317	"🔴توضیحات وزیر نیرو در کمیسیون عمران قانع کننده نبود

معین الدین سعیدی، نماینده مردم چابهار در مجلس در گفتگو با دانا… https://t.co/9uWm1syXGU"
318	RT @lobaat71: آقا این خیلی ناراحت‌کننده‌اس ها. این آبی که ما شیرو همینجوری وا میکنیم میذاریم بره،دو ساعت حموم میکنیم، همین آب، طرف تو سیستا…
319	آقا این خیلی ناراحت‌کننده‌اس ها. این آبی که ما شیرو همینجوری وا میکنیم میذاریم بره،دو ساعت حموم میکنیم، همین آب، طر… https://t.co/gwpwvCqXlZ
320	@mb_ghalibaf ریدم تو مجالس روضه و عزاداریتون که برای تشنگیه قومی ۱۵۰۰ سال پیش به سروکله اتون میزنین در حالیه زنی تو… https://t.co/Hsbe6itOTT
321	RT @gharargahkhatam: @mb_ghalibaf احداث بند کجکی و... بر روی رودخانه هیرمند در افغانستان باعث خشک شدن دریاچه هامون شده که در نتیجه آن ایجاد…
322	بیش از 85% مردم کشور زیر خط فقر زندگی می کنند بخشی از استان سیستان و بلوچستان از بی آبی رنج می برد،فقر و بیکاری و ن… https://t.co/VHgfidglwu
323	RT @gharargahkhatam: @mb_ghalibaf احداث بند کجکی و... بر روی رودخانه هیرمند در افغانستان باعث خشک شدن دریاچه هامون شده که در نتیجه آن ایجاد…
324	RT @gharargahkhatam: @mb_ghalibaf احداث بند کجکی و... بر روی رودخانه هیرمند در افغانستان باعث خشک شدن دریاچه هامون شده که در نتیجه آن ایجاد…
325	@mb_ghalibaf احداث بند کجکی و... بر روی رودخانه هیرمند در افغانستان باعث خشک شدن دریاچه هامون شده که در نتیجه آن ای… https://t.co/FmU4meySlx
326	مامانم اون خبره که (مادره دوتا بچشو انداخته تو رود و کشته)خونده،الان یهو امد تو اتاقم گفت یا میای خونه رو جارو میکن… https://t.co/a5qHfujWlv
327	@Celia9008 اگر شما ، زبان فارسی رو که زبان مرجع هست ، بلد نباشی ، روزی اگر رفتی با سیستان و بلوچستان،  آبی برای خور… https://t.co/j5XL5C6pBV
328	RT @_BThe12_: یادش بخیر، یه زمانی دغدغه هامون در سطح مشکل ریزگردها یا بی آبی دریاچه ارومیه و زاینده‌رود بود. الان رسیدیم به #انسولین_نیست .…
